"","country_code","country_name","pop","lat","lon","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","Deaths","Confirmed","Recovered","Active","Incident_Rate","People_Tested","People_Hospitalized","Mortality_Rate","Testing_Rate","Hospitalization_Rate","school_closing","school_closing_flag","school_closing_notes","workplace_closing","workplace_closing_flag","workplace_closing_notes","cancel_public_events","cancel_public_events_flag","cancel_public_events_notes","restrictions_on_gatherings","restrictions_on_gatherings_flag","restrictions_on_gatherings_notes","close_public_transit","close_public_transit_flag","close_public_transit_notes","stay_at_home_requirements","stay_at_home_requirements_flag","stay_at_home_requirements_notes","restrictions_on_internal_movement","restrictions_on_internal_movement_flag","restrictions_on_internal_movement_notes","international_travel_controls","international_travel_controls_notes","income_support","income_support_flag","income_support_notes","debt_contract_relief","debt_contract_relief_notes","fiscal_measures","fiscal_measures_notes","international_support","international_support_notes","public_information_campaigns","public_information_campaigns_flag","public_information_campaigns_notes","testing_policy","testing_policy_notes","contact_tracing","contact_tracing_notes","emergency_healthcare_investment","emergency_healthcare_investment_notes","vaccine_investment","vaccine_investment_notes","misc_wildcard_notes","stringency_index","ID"
"9204","NS","Suriname",609569,3.919305,-56.027783,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,0,"NS, NA"
"9205","NU","Nicaragua",6203441,12.865416,-85.207229,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,0,"NU, NA"
"9206","NZ","New Zealand",4614669,-40.900557,174.885971,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"3.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"2.00","1",NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,19.44,"NZ, NA"
"9207","OD","South Sudan",10561244,6.8769919,31.3069788,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,0,"OD, NA"
"9208","PA","Paraguay",7191685,-23.442503,-58.443832,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"1.00","1",NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,5.56,"PA, NA"
"9209","PE","Peru",31914989,-9.189967,-75.015152,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"1.00",NA,"0.00",NA,0,NA,0,NA,NA,0,"PE, NA"
"9210","PK","Pakistan",213719471,30.375321,69.345116,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"1.00",NA,0,NA,0,NA,NA,0,"PK, NA"
"9211","PL","Poland",38282325,51.919438,19.145136,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"1.00","1",NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,5.56,"PL, NA"
"9212","PM","Panama",3894082,8.537981,-80.782127,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"1.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"1.00","1",NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,8.33,"PM, NA"
"9213","PO","Portugal",10302674,39.399872,-8.224454,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"2.00","1",NA,"1.00",NA,"2.00",NA,0,NA,0,NA,NA,11.11,"PO, NA"
"9214","PP","Papua New Guinea",7259456,-6.314993,143.95555,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"3.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"1.00","1",NA,"0.00",NA,"2.00",NA,0,NA,0,NA,NA,13.89,"PP, NA"
"9215","PS","Palau",21685,7.51498,134.58252,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PS, NA"
"9216","PU","Guinea-Bissau",1927104,11.803749,-15.180413,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PU, NA"
"9217","QA","Qatar",2444174,25.354826,51.183884,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"3.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"1.00","1",NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,13.89,"QA, NA"
"9218","RI","Serbia",7012165,44.016521,21.005859,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"1.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,2.78,"RI, NA"
"9219","RM","Marshall Islands",77917,7.131474,171.184478,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RM, NA"
"9220","RN","Saint Martin",32556,18.0708298,-63.0500809,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RN, NA"
"9221","RO","Romania",21302893,45.943161,24.96676,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"2.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,5.56,"RO, NA"
"9222","RP","Philippines",109180815,12.879721,121.774017,2020-02-09,NA,NA,NA,NA,NA,NA,1,3,0,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"1.00","1",NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"3.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"2.00","1",NA,"1.00",NA,"2.00",NA,0,NA,0,NA,NA,25,"RP, NA"
"9223","RQ","Puerto Rico",3189068,18.220833,-66.590149,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"1.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,2.78,"RQ, NA"
"9224","RS","Russia",141722205,61.52401,105.318756,2020-02-09,NA,NA,NA,NA,NA,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"3.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"1.00",NA,"0.00",NA,0,NA,0,NA,NA,8.33,"RS, NA"
"9225","RW","Rwanda",12712431,-1.940278,29.873888,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"1.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"2.00","1",NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,13.89,"RW, NA"
"9226","SA","Saudi Arabia",34173498,23.885942,45.079162,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"2.00","1",NA,"0.00",NA,"2.00",NA,0,NA,0,NA,NA,11.11,"SA, NA"
"9227","SB","Saint Pierre and Miquelon",5347,46.941936,-56.27111,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB, NA"
"9228","SC","Saint Kitts and Nevis",53821,17.357822,-62.782998,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SC, NA"
"9229","SE","Seychelles",95981,-4.679574,55.491977,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"2.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"2.00","1",NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,16.67,"SE, NA"
"9230","SF","South Africa",56463617,-30.559482,22.937506,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"1.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,2.78,"SF, NA"
"9231","SG","Senegal",15736368,14.497401,-14.452362,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,0,"SG, NA"
"9232","SH","Saint Helena, Ascension, and Tristan da Cunha",7862,-24.1434812,-10.0306945,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SH, NA"
"9233","SI","Slovenia",2102678,46.151241,14.995463,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,0,"SI, NA"
"9234","SL","Sierra Leone",6624933,8.460555,-11.779889,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,0,"SL, NA"
"9235","SM","San Marino",34232,43.94236,12.457777,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,0,"SM, NA"
"9236","SN","Singapore",6209660,1.352083,103.819836,2020-02-09,NA,NA,NA,NA,NA,NA,0,40,2,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"1.00","1",NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"3.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"2.00","1",NA,"2.00",NA,"2.00",NA,0,NA,0,NA,NA,25,"SN, NA"
"9237","SO","Somalia",11757124,5.152149,46.199616,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,0,"SO, NA"
"9238","SP","Spain",50015792,40.463667,-3.74922,2020-02-09,NA,NA,NA,NA,NA,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"2.00",NA,0,NA,0,NA,"2.00","1",NA,"1.00",NA,"2.00",NA,0,NA,0,NA,NA,11.11,"SP, NA"
"9239","ST","Saint Lucia",166487,13.909444,-60.978893,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST, NA"
"9240","SU","Sudan",45561556,12.862807,30.217636,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"1.00","1",NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,5.56,"SU, NA"
"9241","SW","Sweden",10202491,60.128161,18.643501,2020-02-09,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"1.00",NA,"2.00",NA,0,NA,0,NA,NA,0,"SW, NA"
"9242","SY","Syria",22346237,34.802075,38.996815,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"1.00","""Strict measures being taken at border crossings to detect any cases of Coronavirus"" https://www.sana.sy/en/?p=184061","0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,2.78,"SY, NA"
"9243","SZ","Switzerland",8403994,46.818188,8.227512,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,0,"SZ, NA"
"9244","TB","Saint Barthelemy",7122,17.9,-62.833333,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TB, NA"
"9245","TD","Trinidad and Tobago",1208789,10.691803,-61.222503,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"2.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"1.00","1",NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,11.11,"TD, NA"
"9246","TH","Thailand",68977400,15.870032,100.992541,2020-02-09,NA,NA,NA,NA,NA,NA,0,32,10,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,0,"TH, NA"
"9247","TI","Tajikistan",8873669,38.861034,71.276093,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"2.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"1.00","1",NA,"1.00",NA,"1.00",NA,0,NA,0,NA,NA,11.11,"TI, NA"
"9248","TK","Turks and Caicos Islands",55926,21.694025,-71.797928,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"TK, NA"
"9249","TN","Tonga",106095,-21.178986,-175.198242,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TN, NA"
"9250","TO","Togo",8608444,8.619543,0.824782,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,0,"TO, NA"
"9251","TP","Sao Tome and Principe",211122,0.18636,6.613081,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TP, NA"
"9252","TS","Tunisia",11721177,33.886917,9.537499,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,0,"TS, NA"
"9253","TT","Timor-Leste",1383723,-8.874217,125.727539,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"2.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"1.00","1",NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,11.11,"TT, NA"
"9254","TU","Turkey",82017514,38.963745,35.243322,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"3.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"2.00","1","Turkish Ministry of Health shares Coronavirus advice about handwashing, launches website with information about Coronavirus; https://web.archive.org/web/20200211084936/https://twitter.com/saglikbakanligi/status/1226433220331425793","2.00",NA,"1.00",NA,0,NA,0,NA,NA,19.44,"TU, NA"
"9255","TV","Tuvalu",11342,-7.109535,177.64933,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TV, NA"
"9256","TW","Taiwan",23603049,23.69781,120.960515,2020-02-09,NA,NA,NA,NA,NA,NA,0,18,1,NA,NA,NA,NA,NA,NA,NA,"3.00","1",NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"3.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"2.00","1",NA,"1.00",NA,"2.00",NA,0,NA,0,NA,NA,30.56,"TW, NA"
"9257","TX","Turkmenistan",5528627,38.969719,59.556278,2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"3.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"1.00","1",NA,"1.00",NA,"0.00",NA,0,NA,0,NA,NA,13.89,"TX, NA"
